,time,avgcpu,avgmem
1,1556669700000000.0,0.3854654097084298,0.12583322224325078
2,1556670000000000.0,0.4342597826367962,0.13568385777319514
3,1556670300000000.0,0.4204647981926539,0.12833819204173968
4,1556670600000000.0,0.44839507073760543,0.16398426160016122
5,1556670900000000.0,0.45196485086536287,0.17530494811865305
6,1556671200000000.0,0.47178643605274817,0.1757770751053367
7,1556671500000000.0,0.48157570511940584,0.1960716773013116
8,1556671800000000.0,0.4935748369890267,0.19407908735085866
9,1556672100000000.0,0.482110220746925,0.2103282990202846
10,1556672400000000.0,0.4847106910030141,0.19258100061911154
11,1556672700000000.0,0.511327338993091,0.19649278064259068
12,1556673000000000.0,0.46050408128142983,0.19526220714445341
13,1556673300000000.0,0.5263754055975347,0.20922675314345263
14,1556673600000000.0,0.555581193256826,0.22314539062903105
15,1556673900000000.0,0.6192648620067842,0.25146525653687646
16,1556674200000000.0,0.6414998997626566,0.2569036389321
17,1556674500000000.0,0.5469456583769059,0.22692920264839445
18,1556674800000000.0,0.4995346866418995,0.2069867111161776
19,1556675100000000.0,0.526424299305503,0.20010224476213034
20,1556675400000000.0,0.5836702705604333,0.23257077381841418
21,1556675700000000.0,0.6085407961685367,0.24707067723751774
22,1556676000000000.0,0.6200202033197282,0.25723264467314877
23,1556676300000000.0,0.653303326338267,0.2671828044896123
24,1556676600000000.0,0.6404922067556236,0.26265420300238196
25,1556676900000000.0,0.6318647071254175,0.2795183636563854
26,1556677200000000.0,0.6543036293258437,0.3039429468055759
27,1556677500000000.0,0.6971743641216577,0.3337772459360655
28,1556677800000000.0,0.6940406078633816,0.34905575399525146
29,1556678100000000.0,0.6435341479394141,0.33313527056350534
30,1556678400000000.0,0.7447619285578098,0.3707637451007926
31,1556678700000000.0,0.7396328168992403,0.37574700498213187
32,1556679000000000.0,0.7657837383104387,0.3734664543153181
33,1556679300000000.0,0.7137939909457098,0.323433367257685
34,1556679600000000.0,0.7228866146180888,0.318770341357276
35,1556679900000000.0,0.7022175903026284,0.3282180293239796
36,1556680200000000.0,0.7267899578111574,0.32277345630182785
37,1556680500000000.0,0.7304809384752455,0.33464362413082527
38,1556680800000000.0,0.6807275420319001,0.3165177096602012
39,1556681100000000.0,0.6606565546833116,0.30000055319398733
40,1556681400000000.0,0.7015322983558048,0.30997372748991014
41,1556681700000000.0,0.6808976660231578,0.30644390453724357
42,1556682000000000.0,0.6730043338250928,0.3064640861515162
43,1556682300000000.0,0.7134652437121585,0.3196206498281833
44,1556682600000000.0,0.7353048467848584,0.34068498707603667
45,1556682900000000.0,0.7504338189212569,0.3428574465480516
46,1556683200000000.0,0.7031922641828783,0.32925505196783766
47,1556683500000000.0,0.8122194200207586,0.3688478368377126
48,1556683800000000.0,0.7360309152115077,0.36775798829597117
49,1556684100000000.0,0.6790641796253856,0.33532628704110823
50,1556684400000000.0,0.628954293288748,0.291526077851638
51,1556684700000000.0,0.5985775370551245,0.267178611200505
52,1556685000000000.0,0.6360020328746578,0.24557973553217227
53,1556685300000000.0,0.6782277229024378,0.23831822633051214
54,1556685600000000.0,0.7263326595407373,0.2745214933214013
55,1556685900000000.0,0.6731072263597508,0.25300313928471097
56,1556686200000000.0,0.6484983567346834,0.24910376867052597
57,1556686500000000.0,0.6714164343672151,0.25093724922046845
58,1556686800000000.0,0.6845861518864591,0.2553068108695111
59,1556687100000000.0,0.68419576799412,0.2675072006373316
60,1556687400000000.0,0.6996776800116316,0.26388075808739053
61,1556687700000000.0,0.6459117688846796,0.25861659340878096
62,1556688000000000.0,0.6606680397911455,0.22698554991127895
63,1556688300000000.0,0.6440116945712266,0.2525879147499308
64,1556688600000000.0,0.6787379436279157,0.25795929090688463
65,1556688900000000.0,0.6564145610317556,0.2591119889909792
66,1556689200000000.0,0.6485987620350646,0.2781837551426156
67,1556689500000000.0,0.6513250245943636,0.25576684534005656
68,1556689800000000.0,0.6872716549043207,0.2644592226666038
69,1556690100000000.0,0.7116443601621394,0.2935339016316203
70,1556690400000000.0,0.6896175661171204,0.27921516509308986
71,1556690700000000.0,0.6807951146248419,0.26553765638459614
72,1556691000000000.0,0.7502242704440165,0.30556781480146245
73,1556691300000000.0,0.7236923285272665,0.2947576322963985
74,1556691600000000.0,0.668216951810866,0.2640062843947619
75,1556691900000000.0,0.6929071454267202,0.2628250509769767
76,1556692200000000.0,0.6373142499285598,0.2497435231119154
77,1556692500000000.0,0.6310380150346402,0.24857011315883848
78,1556692800000000.0,0.6793701328015576,0.27321422577906085
79,1556693100000000.0,0.7220186279286831,0.29720060011772986
80,1556693400000000.0,0.7074181517408673,0.28621679942526757
81,1556693700000000.0,0.6932639104501273,0.28574012638985713
82,1556694000000000.0,0.6610163061930072,0.2632295286234876
83,1556694300000000.0,0.6435399967191093,0.2556712914568393
84,1556694600000000.0,0.671943826477668,0.26817820821183
85,1556694900000000.0,0.6503681691457164,0.2888372481683621
86,1556695200000000.0,0.656824063072069,0.273150630315538
87,1556695500000000.0,0.6443767683061321,0.2693513694957348
88,1556695800000000.0,0.6575511503968383,0.2695620719678853
89,1556696100000000.0,0.7034375697964133,0.2780397905986338
90,1556696400000000.0,0.706735769838019,0.2903856435715786
91,1556696700000000.0,0.7604374142022874,0.3089636420163939
92,1556697000000000.0,0.7800721583364545,0.31307237058533977
93,1556697300000000.0,0.7331818790107352,0.311276497696096
94,1556697600000000.0,0.7276942330103073,0.31975066752354553
95,1556697900000000.0,0.7319753943503977,0.3020149821734377
96,1556698200000000.0,0.7189908739800503,0.28571888117696087
97,1556698500000000.0,0.6708164009673958,0.2717921273324342
98,1556698800000000.0,0.7134315935769653,0.2810604098925529
99,1556699100000000.0,0.7460671873667588,0.30383171526876396
100,1556699400000000.0,0.7008797628001329,0.301200584064637
