,time,avgcpu,avgmem
1,1556669700000000.0,0.31219543938741934,0.519756095193898
2,1556670000000000.0,0.3581536950453532,0.5303452026627118
3,1556670300000000.0,0.2929127638374489,0.5416572899967222
4,1556670600000000.0,0.31597466404784225,0.5611609605327044
5,1556670900000000.0,0.36675107031491794,0.5891089520944293
6,1556671200000000.0,0.3777711459252837,0.5671919095290978
7,1556671500000000.0,0.394547385451524,0.5698735633842447
8,1556671800000000.0,0.3496314071092659,0.5343375865001561
9,1556672100000000.0,0.42139359712701796,0.540501748994229
10,1556672400000000.0,0.3994161783936545,0.5735099751859434
11,1556672700000000.0,0.37481996298054465,0.52410813820242
12,1556673000000000.0,0.3665868962530481,0.5136118755183727
13,1556673300000000.0,0.430785762996607,0.5312501306507265
14,1556673600000000.0,0.418908755166602,0.5375139202222725
15,1556673900000000.0,0.3657253971337555,0.6216523345847118
16,1556674200000000.0,0.32813959388147795,0.6078587224611611
17,1556674500000000.0,0.3541372539929548,0.6066853079379275
18,1556674800000000.0,0.3355791250858118,0.6102879593979595
19,1556675100000000.0,0.3973494932653747,0.5761836395936861
20,1556675400000000.0,0.3924615558814295,0.5840288207134277
21,1556675700000000.0,0.4102462568820753,0.5984396000998122
22,1556676000000000.0,0.37208143604002375,0.5958885970998555
23,1556676300000000.0,0.36193416278206914,0.5856915538981446
24,1556676600000000.0,0.40311297309713257,0.6087993010420798
25,1556676900000000.0,0.414139910094097,0.6456812057957408
26,1556677200000000.0,0.4055819422206872,0.6189050993799288
27,1556677500000000.0,0.38727900439828367,0.6294495325028142
28,1556677800000000.0,0.4240353374928154,0.6536146896331549
29,1556678100000000.0,0.3809825484874185,0.650032129380665
30,1556678400000000.0,0.36227634302286704,0.6194584482359515
31,1556678700000000.0,0.39292447065874936,0.6048164211090337
32,1556679000000000.0,0.38085208375488744,0.594660316136568
33,1556679300000000.0,0.38014919346902,0.6237312927064351
34,1556679600000000.0,0.40458842795654504,0.6055429522513205
35,1556679900000000.0,0.3586108451700183,0.6185815461950128
36,1556680200000000.0,0.3480511183612165,0.6024690365751224
37,1556680500000000.0,0.3577039405138709,0.5567195287653759
38,1556680800000000.0,0.35992184387570725,0.5336957893767795
39,1556681100000000.0,0.34896782625985234,0.5292287766000754
40,1556681400000000.0,0.3256427654278691,0.5335175618861918
41,1556681700000000.0,0.3438599240618849,0.5727890935092155
42,1556682000000000.0,0.28063121094362287,0.5608968631252489
43,1556682300000000.0,0.3388268700870707,0.5082279293223542
44,1556682600000000.0,0.32441217564474334,0.5064854080750856
45,1556682900000000.0,0.33667559797719804,0.5078324595673507
46,1556683200000000.0,0.3262633326647679,0.48003497210151935
47,1556683500000000.0,0.3431323439033329,0.48389138620442984
48,1556683800000000.0,0.34704102168859774,0.4774567559783003
49,1556684100000000.0,0.4179631975112099,0.4931644130124313
50,1556684400000000.0,0.4562776232801167,0.5165104092339396
51,1556684700000000.0,0.3714963596157741,0.49523384962712647
52,1556685000000000.0,0.35061607853109833,0.4780284388681253
53,1556685300000000.0,0.35535532937225356,0.47636058976253826
54,1556685600000000.0,0.34904731083022056,0.4696453190877661
55,1556685900000000.0,0.3938202747214077,0.4549988553472224
56,1556686200000000.0,0.3564626717367281,0.46381426575646256
57,1556686500000000.0,0.38939802964864034,0.4738354725728995
58,1556686800000000.0,0.37172541729760433,0.46858671185096923
59,1556687100000000.0,0.37486339310589445,0.46570159744255046
60,1556687400000000.0,0.3963550578621018,0.4619067129359833
