,time,avgcpu,avgmem
0,1304208600000000,0.17339603631362516,0.31902009009154186
1,1304208900000000,0.18533324967332848,0.33717149282835335
2,1304209200000000,0.1798107850103638,0.3058843681489858
3,1304209500000000,0.36799327800158094,0.34788952813448315
4,1304209800000000,0.3042997918749342,0.29727309962538184
5,1304210100000000,0.39634422040213707,0.3646762013437006
6,1304210400000000,0.2868874827350461,0.38562018354220795
7,1304210700000000,0.17501190417916207,0.3643279227253924
8,1304211000000000,0.19105290022352767,0.42753643789838813
9,1304211300000000,0.24834462684200181,0.44598657372819517
10,1304211600000000,0.3086108391099576,0.48202536092396997
11,1304211900000000,0.2624290558448346,0.46857038171030796
12,1304212200000000,0.24566269165665372,0.4756447614325663
13,1304212500000000,0.2007625620832107,0.461343253734416
14,1304212800000000,0.1741848732831292,0.3961098865724271
15,1304213100000000,0.12419828489751211,0.32819729981005263
16,1304213400000000,0.09523157216219841,0.26946353543697255
17,1304213700000000,0.10610569573134138,0.2713546359274819
18,1304214000000000,0.10848227968584606,0.2745872659836479
19,1304214300000000,0.0890077364337975,0.2744824552261478
20,1304214600000000,0.12597788718123387,0.28119086457140474
21,1304214900000000,0.16528179942927718,0.3186798811104845
22,1304215200000000,0.15196237697480014,0.32115152363398014
23,1304215500000000,0.14267158304049593,0.3158263941919963
24,1304215800000000,0.17646437534346077,0.3184684584065387
25,1304216100000000,0.18783092458187572,0.31544200700671565
26,1304216400000000,0.18932132011265063,0.3180618916936391
27,1304216700000000,0.1403468234562854,0.29562852086957125
28,1304217000000000,0.13137738758093204,0.28134947806557875
29,1304217300000000,0.12863636139358176,0.27796057565337495
30,1304217600000000,0.13130556084451223,0.28559798163381833
31,1304217900000000,0.11116925048507525,0.3031148364371985
32,1304218200000000,0.10665043507118416,0.2928162110468846
33,1304218500000000,0.14695525297841033,0.30868931930607246
34,1304218800000000,0.18203652060153425,0.3707862586638524
35,1304219100000000,0.1445983438505682,0.38448041302906866
36,1304219400000000,0.1556086465510032,0.36580648368933666
37,1304219700000000,0.15984095896584577,0.34839837176940014
38,1304220000000000,0.15380090441909616,0.32177414023500184
39,1304220300000000,0.15085861506542703,0.3198264460677449
40,1304220600000000,0.16339742755601677,0.3904503079322992
41,1304220900000000,0.15054356391907048,0.378182696035394
42,1304221200000000,0.13709567238002912,0.3578267170428804
43,1304221500000000,0.13203482831778451,0.3576219117782595
44,1304221800000000,0.14549736722291745,0.37239808775689953
45,1304222100000000,0.13254353043117378,0.3906607886819189
46,1304222400000000,0.14577810925894236,0.4122929688409651
47,1304222700000000,0.11973787555866194,0.40228491388791987
48,1304223000000000,0.13807591417700543,0.40187582223490814
49,1304223300000000,0.1320196763303319,0.3960953771723026
50,1304223600000000,0.10094223383813322,0.3854974458614415
51,1304223900000000,0.1572636318559199,0.41766616348543106
52,1304224200000000,0.12559483400549548,0.43920771433709715
53,1304224500000000,0.1448601578222634,0.43927778625758185
54,1304224800000000,0.13428810811813047,0.4324678877624186
55,1304225100000000,0.1115709282179857,0.42958462447823287
56,1304225400000000,0.09744161628882403,0.4352988714455339
57,1304225700000000,0.10460068890202373,0.4354788995612928
58,1304226000000000,0.11504167604847687,0.4432069725964283
59,1304226300000000,0.12993689672390035,0.45213475234456846
60,1304226600000000,0.12823009365234167,0.46293243634272896
61,1304226900000000,0.11799913906971432,0.4652643223068216
62,1304227200000000,0.1667053708778498,0.4945595975269037
63,1304227500000000,0.11288460916259974,0.5187766199541368
64,1304227800000000,0.1374854041694749,0.5251459077460536
65,1304228100000000,0.11543616350332148,0.5224141273946703
66,1304228400000000,0.148104863498215,0.5332457707993545
67,1304228700000000,0.1330856778461718,0.5473968776077998
68,1304229000000000,0.11644916229224761,0.5267510304244976
69,1304229300000000,0.0884150303116244,0.5154785284851129
70,1304229600000000,0.11730847688132134,0.5111069151978196
71,1304229900000000,0.12253839361448388,0.5055350819116549
72,1304230200000000,0.14790042336636905,0.5082818600113717
73,1304230500000000,0.1191832458135142,0.5145070974198505
74,1304230800000000,0.08555825626782959,0.4820605429132616
75,1304231100000000,0.045859002686762296,0.46535708788715047
76,1304231400000000,0.05648175819912088,0.47931172801918986
77,1304231700000000,0.07605839357266947,0.46782155564954975
78,1304232000000000,0.08646487398384234,0.47437220599660224
79,1304232300000000,0.08646145780303577,0.4896040061160476
80,1304232600000000,0.09037808780239781,0.4746105231273936
81,1304232900000000,0.07743499959250327,0.46748393501918706
82,1304233200000000,0.12312313879109676,0.47659251928886226
83,1304233500000000,0.11666447139866071,0.4719885903237948
84,1304233800000000,0.12476932729626206,0.47046365605696483
85,1304234100000000,0.1376578365017294,0.46712049087756347
86,1304234400000000,0.11299370349319521,0.4647236177071137
87,1304234700000000,0.09293497173728699,0.46593236972292296
88,1304235000000000,0.1136859055795349,0.48388014510692257
89,1304235300000000,0.1395871625078397,0.5047995749164431
90,1304235600000000,0.163058142765601,0.5129795447100349
91,1304235900000000,0.1750689000122609,0.5351441353283457
92,1304236200000000,0.18310021627690903,0.5295201126822868
93,1304236500000000,0.23327222713596402,0.45104537189623795
94,1304236800000000,0.2459188519222722,0.344881911461413
95,1304237100000000,0.22607248275984654,0.3389385741297666
96,1304237400000000,0.24172973058962238,0.34123878682168174
97,1304237700000000,0.21439377393008358,0.3499434588916248
98,1304238000000000,0.22478407285238572,0.3459927367172311
99,1304238300000000,0.20713026125867134,0.35656908175434054
100,1304238600000000,0.20022815041676406,0.37507257389148085
101,1304238900000000,0.18754293989380694,0.39083468383190567
102,1304239200000000,0.1988998522815067,0.40974026356648974
103,1304239500000000,0.19208513589885573,0.40544836450996735
104,1304239800000000,0.20786961307854418,0.3417463034952877
105,1304240100000000,0.1885363193745218,0.2998589737821673
106,1304240400000000,0.2150029288543686,0.2918470839969167
107,1304240700000000,0.2137490859709013,0.4297503785066512
108,1304241000000000,0.29485797879136927,0.3771907677825448
109,1304241300000000,0.3209330071440594,0.35220253098570087
110,1304241600000000,0.2428211502769802,0.31612280111658553
111,1304241900000000,0.19822422819208368,0.3107609684760493
112,1304242200000000,0.15960176219739303,0.284717911991593
113,1304242500000000,0.16494838454554456,0.3171688372016144
114,1304242800000000,0.20234066313982996,0.3148461524964392
115,1304243100000000,0.2028149689045397,0.3315011904283911
116,1304243400000000,0.19205592149842438,0.3238261923105852
117,1304243700000000,0.17561354445580207,0.31983633062614514
118,1304244000000000,0.18409828225092867,0.2974236769333314
119,1304244300000000,0.19392607496154773,0.29561761864684133
120,1304244600000000,0.20864455516130015,0.31610758891214275
121,1304244900000000,0.21179080913808496,0.29650753279086617
122,1304245200000000,0.2144608473653274,0.2891790070184608
123,1304245500000000,0.2025699249435236,0.27420133961721316
124,1304245800000000,0.19386823199612752,0.28389484356897343
125,1304246100000000,0.17240396251369378,0.2655430525311928
126,1304246400000000,0.1853788131665453,0.21515531432472734
127,1304246700000000,0.39489301177297936,0.4738062662065685
128,1304247000000000,0.4449314132511952,0.5366912670798913
129,1304247300000000,0.4318424632265569,0.5448655096646484
130,1304247600000000,0.4364200070310112,0.5419049018195552
131,1304247900000000,0.3164741917795159,0.5450374572699141
132,1304248200000000,0.21201203745828207,0.5279582361104693
133,1304248500000000,0.18234935532216318,0.498519164676539
134,1304248800000000,0.17471688315323314,0.47399030485192384
135,1304249100000000,0.18222323962907666,0.455070094628514
136,1304249400000000,0.22261958732800796,0.49407640031411093
137,1304249700000000,0.2116354018679844,0.52102692642756
138,1304250000000000,0.20868250733293486,0.5368430986104151
139,1304250300000000,0.2054487646622017,0.5576441826145784
140,1304250600000000,0.20987816323171143,0.5921981713358031
141,1304250900000000,0.18821105787940368,0.5712561468566983
142,1304251200000000,0.18774616795969662,0.5579645969427114
143,1304251500000000,0.1906906655658434,0.5715312963335277
144,1304251800000000,0.20503832743555644,0.5965852849498869
145,1304252100000000,0.19685420844849472,0.6203440499210773
146,1304252400000000,0.19575170381046553,0.6370971172721456
147,1304252700000000,0.2057156904791671,0.6639161977307966
148,1304253000000000,0.19523348848209238,0.6941497896273798
149,1304253300000000,0.20263501261473865,0.6963379188388235
150,1304253600000000,0.28697693249784134,0.6757015360976761
151,1304253900000000,0.3397012568857048,0.6659701263410498
152,1304254200000000,0.37849131701851996,0.6622413559854308
153,1304254500000000,0.346627101607025,0.6481864851212675
154,1304254800000000,0.3379473949257193,0.6455634049113868
155,1304255100000000,0.3184969864743465,0.6488830504310665
156,1304255400000000,0.30537967972566343,0.5877996922501314
157,1304255700000000,0.2896194263913536,0.5708013204850335
158,1304256000000000,0.3030966010062331,0.6329007412309671
159,1304256300000000,0.29694949977231827,0.6260630572880141
160,1304256600000000,0.32443353275386994,0.6223182900975264
161,1304256900000000,0.3394400918154263,0.6365117311007853
162,1304257200000000,0.36889928865094396,0.6490547092329391
163,1304257500000000,0.36989807092518273,0.6657746612005822
164,1304257800000000,0.35549966805716077,0.6563789807347398
165,1304258100000000,0.3337587124279931,0.6443391278037383
166,1304258400000000,0.3515675374740345,0.6363362791243996
167,1304258700000000,0.4896083078740319,0.850479751226588
168,1304259000000000,0.5887920847103851,0.9363979492221293
169,1304259300000000,0.39113329459295626,0.9196971508481346
170,1304259600000000,0.3027667695533531,0.5713228225707536
171,1304259900000000,0.3143097337583424,0.5364798789392693
172,1304260200000000,0.35327475348082255,0.48616574626507303
173,1304260500000000,0.32463876636651817,0.5180172094929323
174,1304260800000000,0.3100468606385652,0.475755163890486
175,1304261100000000,0.3005061048600422,0.4838855579444048
176,1304261400000000,0.30466486521622166,0.4902430334557377
177,1304261700000000,0.38855337041572163,0.5375713742377042
178,1304262000000000,0.4307648205682179,0.630398666020008
179,1304262300000000,0.3371759235604875,0.5882285720940144
180,1304262600000000,0.3159983766093813,0.5567914591204697
181,1304262900000000,0.29199532817556234,0.5602260009588678
182,1304263200000000,0.27388280242625734,0.5558658819142361
183,1304263500000000,0.28613226283418475,0.5625324480038665
184,1304263800000000,0.25732657667296627,0.53128558032753
185,1304264100000000,0.2831886190990817,0.5258878751118963
186,1304264400000000,0.2324475146009996,0.5096843249821381
187,1304264700000000,0.23374550297524038,0.5071748805066334
188,1304265000000000,0.24500069162385446,0.4960256816561648
189,1304265300000000,0.24476675000490639,0.3437915141461936
190,1304265600000000,0.241007585673304,0.38823222916900724
191,1304265900000000,0.2819649068816718,0.45071960185750726
192,1304266200000000,0.28536709595077375,0.47839903284856744
193,1304266500000000,0.32666053755199215,0.49017644718180486
194,1304266800000000,0.3088713847841676,0.4760273051528223
195,1304267100000000,0.3034947072642498,0.4856408512039412
196,1304267400000000,0.32098374080238884,0.5111098397694476
197,1304267700000000,0.33305381276649,0.5101503760167692
198,1304268000000000,0.33546721845466293,0.5007731570690148
199,1304268300000000,0.3204694041000589,0.49232885283102634
200,1304268600000000,0.30419679521137516,0.48336184670814175
201,1304268900000000,0.3013286388310929,0.47627023947481995
202,1304269200000000,0.33235368696532236,0.4784121230871352
203,1304269500000000,0.3308465794543492,0.5011823900394399
204,1304269800000000,0.3170753987445218,0.49593922008921654
205,1304270100000000,0.30026832467810766,0.4184483176381577
206,1304270400000000,0.31212387158656824,0.4155452963462376
207,1304270700000000,0.281256759431374,0.24924014084620572
208,1304271000000000,0.34159218225179494,0.29778475730904885
209,1304271300000000,0.370623162139133,0.33205302553435523
210,1304271600000000,0.3646991430415371,0.3605636192751942
211,1304271900000000,0.35376328407969876,0.38676270357872555
